"date_value","dc_district","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses"
2019-07-01,"19",0,0,0,0,0,0,0,0,0,0
2019-07-01,"22",0,0,0,0,0,0,0,1,0,0
2019-07-01,"24",1,0,0,0,0,0,0,0,0,0
2019-07-01,"25",0,0,0,0,0,0,0,0,0,0
2019-07-01,"26",0,0,0,0,0,0,0,0,0,0
2019-07-01,"35",1,0,0,0,0,0,0,0,0,0
2019-07-01,"39",0,0,0,0,0,0,0,0,0,0
2019-07-01,"49",0,0,0,0,0,0,0,0,0,0
2019-07-01,"71",0,0,0,0,0,0,0,0,0,0
2019-07-01,"77",0,0,0,0,0,0,0,0,0,0
2019-07-02,"01",0,0,0,0,0,0,0,0,0,0
2019-07-02,"02",1,0,0,0,0,0,0,0,0,0
2019-07-02,"03",0,0,0,0,0,0,0,0,0,1
2019-07-02,"05",0,0,0,0,0,0,0,0,0,0
2019-07-02,"06",0,0,0,0,0,0,0,0,0,0
2019-07-02,"07",0,0,0,0,0,0,0,0,0,0
2019-07-02,"08",0,0,0,0,0,0,0,0,0,0
2019-07-02,"09",2,0,0,0,0,0,0,0,0,0
2019-07-02,"12",0,0,0,0,0,0,0,1,0,0
2019-07-02,"14",0,0,0,0,0,0,0,0,0,0
2019-07-02,"15",0,0,0,0,0,0,0,0,0,0
2019-07-02,"16",0,0,0,0,0,0,0,1,0,1
2019-07-02,"17",0,0,0,0,0,0,0,0,0,0
2019-07-02,"18",0,0,0,0,0,0,0,0,0,2
2019-07-02,"19",0,0,0,0,0,0,0,0,0,1
2019-07-02,"22",0,0,0,0,0,0,0,0,0,1
2019-07-02,"24",2,0,0,0,0,0,0,0,0,2
2019-07-02,"25",1,0,0,0,0,0,0,1,0,0
2019-07-02,"26",0,0,0,0,0,0,0,0,0,1
2019-07-02,"35",0,0,0,0,0,0,0,0,0,0
2019-07-02,"39",0,0,0,0,0,0,0,0,0,0
2019-07-02,"49",0,0,0,0,0,0,0,0,0,0
2019-07-02,"71",0,0,0,0,0,0,0,0,0,0
2019-07-02,"77",0,0,0,0,0,0,0,0,0,0
2019-07-03,"01",3,0,0,0,0,0,0,0,0,0
2019-07-03,"02",1,0,0,0,0,0,0,0,0,0
2019-07-03,"03",0,0,0,0,0,0,0,0,0,0
2019-07-03,"05",0,0,0,0,0,0,0,0,0,0
2019-07-03,"06",0,0,0,0,0,0,0,0,0,0
2019-07-03,"07",0,0,0,0,0,0,0,0,0,0
2019-07-03,"08",0,0,0,0,0,0,0,0,0,0
2019-07-03,"09",0,0,0,0,0,0,0,0,0,0
2019-07-03,"12",0,0,0,0,0,0,0,0,0,0
2019-07-03,"14",0,0,0,0,0,0,0,0,0,0
2019-07-03,"15",1,0,0,0,0,0,0,0,0,1
2019-07-03,"16",0,0,0,0,0,0,0,0,0,0
2019-07-03,"17",0,0,0,0,0,0,0,0,2,0
2019-07-03,"18",0,0,0,0,0,0,0,0,0,1
2019-07-03,"19",1,0,0,0,0,0,0,0,0,0
2019-07-03,"22",0,0,0,0,0,0,0,0,0,0
2019-07-03,"24",0,0,0,0,0,0,0,0,0,0
2019-07-03,"25",0,0,0,0,0,0,0,0,0,0
2019-07-03,"26",1,0,0,0,0,0,0,0,0,1
2019-07-03,"35",1,0,0,0,0,0,0,0,0,0
2019-07-03,"39",0,0,0,0,0,0,0,0,0,0
2019-07-03,"49",0,0,0,0,0,0,0,0,0,0
2019-07-03,"71",0,0,0,0,0,0,0,0,0,0
2019-07-03,"77",0,0,0,0,0,0,0,0,0,0
2019-07-04,"01",0,0,0,0,0,0,0,0,0,0
2019-07-04,"02",0,0,0,0,0,0,0,0,0,0
2019-07-04,"03",1,0,0,0,0,0,0,0,0,0
2019-07-04,"05",0,0,0,0,0,0,0,0,0,0
2019-07-04,"06",0,0,0,0,0,0,0,0,0,0
2019-07-04,"07",0,0,0,0,0,0,0,0,0,0
2019-07-04,"08",0,0,0,0,0,0,0,0,0,0
2019-07-04,"09",0,0,0,0,0,0,0,0,0,0
2019-07-04,"12",0,0,0,0,0,0,0,0,0,0
2019-07-04,"14",0,0,0,0,0,0,0,0,0,0
2019-07-04,"15",2,0,0,0,0,0,0,0,0,0
2019-07-04,"16",0,0,0,0,0,0,0,0,0,0
2019-07-04,"17",0,0,0,0,0,0,0,0,0,0
2019-07-04,"18",1,0,0,0,0,0,0,0,0,0
2019-07-04,"19",2,0,0,0,0,0,0,0,0,0
2019-07-04,"22",0,0,0,0,0,0,0,0,0,0
2019-07-04,"24",0,0,0,0,0,0,0,1,0,0
2019-07-04,"25",0,0,0,0,0,0,0,0,0,0
2019-07-04,"26",0,0,0,0,0,0,0,0,0,0
2019-07-04,"35",1,0,0,0,0,0,0,0,0,0
2019-07-04,"39",0,0,0,0,0,0,0,0,0,0
2019-07-04,"49",0,0,0,0,0,0,0,0,0,0
2019-07-04,"71",0,0,0,0,0,0,0,0,0,0
2019-07-04,"77",0,0,0,0,0,0,0,0,0,0
2019-07-05,"01",0,0,0,0,0,0,0,0,0,0
2019-07-05,"02",0,0,0,0,0,0,0,0,0,0
2019-07-05,"03",0,0,0,0,0,0,0,3,0,0
2019-07-05,"05",0,0,0,0,0,0,0,0,0,0
2019-07-05,"06",0,0,0,0,0,0,0,0,0,0
2019-07-05,"07",1,0,0,0,0,0,0,0,0,0
2019-07-05,"08",0,0,0,0,0,0,0,0,0,0
2019-07-05,"09",0,0,0,0,0,0,0,1,0,0
2019-07-05,"12",0,0,0,0,0,0,0,0,0,0
2019-07-05,"14",0,0,0,0,0,0,0,0,0,0
2019-07-05,"15",0,0,0,0,0,0,0,1,0,0
2019-07-05,"16",0,0,0,0,0,0,0,0,0,2
2019-07-05,"17",0,0,0,0,0,0,0,0,1,0
2019-07-05,"18",2,0,0,0,0,0,0,0,0,0
2019-07-05,"19",0,0,0,0,0,0,0,0,0,0
2019-07-05,"22",1,0,0,0,0,0,0,0,0,0
2019-07-05,"24",1,0,0,0,0,0,0,0,1,0
2019-07-05,"25",0,0,0,0,0,0,0,0,0,0
2019-07-05,"26",0,0,0,0,0,0,0,0,0,0
2019-07-05,"35",0,0,0,0,0,0,0,0,1,0
2019-07-05,"39",1,0,0,0,0,0,0,0,0,0
2019-07-05,"49",0,0,0,0,0,0,0,0,0,0
2019-07-05,"71",0,0,0,0,0,0,0,0,0,0
2019-07-05,"77",0,0,0,0,0,0,0,0,0,0
2019-07-06,"01",0,0,0,0,0,0,0,0,0,0
2019-07-06,"02",1,0,0,0,0,0,0,0,0,0
2019-07-06,"03",0,0,0,0,0,0,0,0,0,0
2019-07-06,"05",0,0,0,0,0,0,0,0,0,0
2019-07-06,"06",1,0,0,0,0,0,0,0,0,0
2019-07-06,"07",0,0,0,0,0,0,0,0,0,0
2019-07-06,"08",0,0,0,0,0,0,0,0,0,0
2019-07-06,"09",0,0,0,0,0,0,0,0,1,0
2019-07-06,"12",0,0,0,0,0,0,0,0,0,0
2019-07-06,"14",0,0,0,0,0,0,0,0,0,0
2019-07-06,"15",0,0,0,0,0,0,0,0,0,0
2019-07-06,"16",0,0,0,0,0,0,0,0,0,0
2019-07-06,"17",0,0,0,0,0,0,0,0,0,0
2019-07-06,"18",0,0,0,0,0,0,0,0,0,0
2019-07-06,"19",0,2,0,0,0,0,0,0,0,0
2019-07-06,"22",0,0,0,2,0,0,0,0,0,0
2019-07-06,"24",0,0,0,0,0,0,0,0,0,0
2019-07-06,"25",0,0,0,0,0,0,0,1,0,1
2019-07-06,"26",0,0,0,0,0,0,0,0,0,0
2019-07-06,"35",0,0,0,0,0,0,0,0,0,0
2019-07-06,"39",0,0,0,0,0,0,0,0,0,0
2019-07-06,"49",0,0,0,0,0,0,0,0,0,0
2019-07-06,"71",0,0,0,0,0,0,0,0,0,0
2019-07-06,"77",0,0,0,0,0,0,0,0,0,0
2019-07-07,"01",0,0,0,0,0,0,0,0,0,0
2019-07-07,"02",2,0,0,0,0,0,0,0,0,0
2019-07-07,"03",0,0,0,0,0,0,0,0,0,0
2019-07-07,"05",0,0,0,0,0,0,0,0,0,0
2019-07-07,"06",1,0,0,0,0,0,0,0,0,0
2019-07-07,"07",0,0,0,0,0,0,0,0,0,0
2019-07-07,"08",0,0,0,0,0,0,0,0,0,0
2019-07-07,"09",0,0,0,0,0,0,0,0,0,0
2019-07-07,"12",0,0,0,0,0,0,0,0,0,0
2019-07-07,"14",0,0,0,0,0,0,0,0,0,0
2019-07-07,"15",0,0,0,0,0,0,0,0,0,0
2019-07-07,"16",0,0,0,0,0,0,0,0,0,0
2019-07-07,"17",0,0,0,0,0,0,0,0,0,0
2019-07-07,"18",0,0,0,0,0,0,0,0,0,0
2019-07-07,"19",0,0,0,0,0,0,0,0,0,2
2019-07-07,"22",0,0,0,0,0,0,0,0,0,0
2019-07-07,"24",2,0,0,0,0,0,0,0,0,0
2019-07-07,"25",0,0,0,0,0,0,0,0,0,0
2019-07-07,"26",0,0,0,0,0,0,0,0,0,1
2019-07-07,"35",0,0,0,0,0,0,0,0,0,0
2019-07-07,"39",0,0,0,0,0,0,0,0,0,0
2019-07-07,"49",0,0,0,0,0,0,0,0,0,0
2019-07-07,"71",0,0,0,0,0,0,0,0,0,0
2019-07-07,"77",0,0,0,0,0,0,0,0,0,0
2019-07-08,"01",0,0,0,0,0,0,0,0,0,0
2019-07-08,"02",1,0,0,0,0,0,0,0,0,1
2019-07-08,"03",0,0,0,0,0,0,0,0,0,0
2019-07-08,"05",0,0,0,0,0,0,0,0,0,0
2019-07-08,"06",0,0,0,0,0,0,0,0,1,0
2019-07-08,"07",0,0,0,0,0,0,0,0,0,0
2019-07-08,"08",2,0,0,0,0,0,0,0,0,0
2019-07-08,"09",1,0,0,0,0,0,0,0,0,0
2019-07-08,"12",0,0,0,0,0,0,0,0,0,1
2019-07-08,"14",0,0,0,0,0,0,0,0,0,0
2019-07-08,"15",0,0,0,0,0,0,0,0,0,0
2019-07-08,"16",0,0,0,0,0,0,0,0,0,1
2019-07-08,"17",0,0,0,0,0,0,0,0,0,0
2019-07-08,"18",1,0,0,0,0,0,0,0,0,2
2019-07-08,"19",0,0,0,0,0,0,0,0,0,0
2019-07-08,"22",2,0,0,0,0,0,0,0,0,0
2019-07-08,"24",0,0,0,0,0,0,0,0,0,2
2019-07-08,"25",0,0,0,0,0,0,0,0,0,0
2019-07-08,"26",0,0,0,0,0,0,0,0,0,1
2019-07-08,"35",0,0,0,0,0,0,0,0,0,0
2019-07-08,"39",1,0,0,0,0,0,0,0,0,1
2019-07-08,"49",0,0,0,0,0,0,0,0,0,0
2019-07-08,"71",0,0,0,0,0,0,0,0,0,0
2019-07-08,"77",0,0,0,0,0,0,0,0,0,0
2019-07-09,"01",0,0,0,0,0,0,0,0,0,0
2019-07-09,"02",0,0,0,0,0,0,0,0,0,1
2019-07-09,"03",0,0,0,0,0,0,0,0,0,0
2019-07-09,"05",0,0,0,0,0,0,0,0,0,0
2019-07-09,"06",2,0,0,0,0,0,0,0,0,0
2019-07-09,"07",1,0,0,0,0,0,0,0,0,0
2019-07-09,"08",0,0,0,0,0,0,0,0,0,0
2019-07-09,"09",3,0,0,0,0,0,0,0,0,0
2019-07-09,"12",0,0,0,0,0,0,0,0,0,0
2019-07-09,"14",0,0,0,0,0,0,0,0,0,0
2019-07-09,"15",1,0,0,0,0,0,0,0,0,0
2019-07-09,"16",0,0,0,0,0,0,0,0,0,0
2019-07-09,"17",0,0,0,0,0,0,0,0,0,0
2019-07-09,"18",0,0,0,0,0,0,0,0,0,1
2019-07-09,"19",3,0,0,0,0,0,0,0,0,0
2019-07-09,"22",1,0,0,0,0,0,0,0,0,0
2019-07-09,"24",0,0,0,0,0,0,0,0,0,0
2019-07-09,"25",0,0,0,0,0,0,0,0,0,0
2019-07-09,"26",0,0,0,0,0,0,0,0,0,0
2019-07-09,"35",0,0,0,0,0,0,0,0,0,0
2019-07-09,"39",1,0,0,0,0,0,0,0,0,2
2019-07-09,"49",0,0,0,0,0,0,0,0,0,0
2019-07-09,"71",0,0,0,0,0,0,0,0,0,0
2019-07-09,"77",0,0,0,0,0,0,0,0,0,0
2019-07-10,"01",0,0,0,0,0,0,0,0,0,0
2019-07-10,"02",1,0,0,0,0,0,0,0,0,0
2019-07-10,"03",2,0,0,0,0,0,1,0,0,0
2019-07-10,"05",0,0,0,0,0,0,0,0,0,0
2019-07-10,"06",0,0,0,0,0,0,0,0,0,0
2019-07-10,"07",0,0,0,0,0,0,0,0,0,0
2019-07-10,"08",0,0,0,0,0,0,0,0,0,0
2019-07-10,"09",3,0,0,0,0,0,0,0,0,1
2019-07-10,"12",0,0,0,0,0,0,0,0,0,0
2019-07-10,"14",0,0,0,0,0,0,0,0,0,1
2019-07-10,"15",0,0,0,0,0,0,0,0,0,0
2019-07-10,"16",0,0,0,0,0,0,0,0,0,0
2019-07-10,"17",0,0,0,0,0,0,0,0,0,0
2019-07-10,"18",0,0,0,0,0,0,0,0,0,2
2019-07-10,"19",1,0,0,0,0,0,0,0,0,0
2019-07-10,"22",0,0,0,0,0,0,0,0,0,0
2019-07-10,"24",0,0,0,0,0,0,2,0,0,0
2019-07-10,"25",2,0,0,0,0,0,0,0,0,0
2019-07-10,"26",0,0,0,0,0,0,0,0,0,1
2019-07-10,"35",0,0,0,0,0,0,0,0,0,0
2019-07-10,"39",0,0,0,0,0,0,0,0,0,1
2019-07-10,"49",0,0,0,0,0,0,0,0,0,0
2019-07-10,"71",0,0,0,0,0,0,0,0,0,0
2019-07-10,"77",0,0,0,0,0,0,0,0,0,0
2019-07-11,"01",1,0,0,0,0,0,0,0,0,0
2019-07-11,"02",2,0,0,0,0,0,0,0,0,0
2019-07-11,"03",0,0,0,0,0,0,0,0,2,0
2019-07-11,"05",0,0,0,0,0,0,0,0,0,0
2019-07-11,"06",2,0,0,0,0,0,0,0,0,0
2019-07-11,"07",0,0,0,0,0,0,0,0,0,0
2019-07-11,"08",1,0,0,0,0,0,0,0,0,0
2019-07-11,"09",3,0,0,0,0,0,0,0,0,0
2019-07-11,"12",0,0,0,0,0,0,0,0,0,0
2019-07-11,"14",0,0,0,0,0,0,0,0,0,1
2019-07-11,"15",0,0,0,0,0,0,0,0,0,0
2019-07-11,"16",0,0,0,0,0,0,0,0,0,0
2019-07-11,"17",0,0,0,0,0,0,0,0,0,0
2019-07-11,"18",0,0,0,0,0,0,0,0,0,1
2019-07-11,"19",0,0,0,0,0,0,0,0,0,1
2019-07-11,"22",0,0,0,0,0,0,0,0,0,0
2019-07-11,"24",2,0,0,0,0,0,0,0,0,0
2019-07-11,"25",0,0,0,0,0,0,0,0,0,0
2019-07-11,"26",0,0,0,0,0,0,0,0,0,1
2019-07-11,"35",0,0,0,0,0,0,0,0,0,0
2019-07-11,"39",0,0,0,0,0,0,0,0,0,0
2019-07-11,"49",0,0,0,0,0,0,0,0,0,0
2019-07-11,"71",0,0,0,0,0,0,0,0,0,0
2019-07-11,"77",0,0,0,0,0,1,0,0,0,0
2019-07-12,"01",0,0,0,0,0,0,0,0,0,0
2019-07-12,"02",0,0,0,0,0,0,0,0,0,0
2019-07-12,"03",1,0,0,0,0,0,0,0,0,0
2019-07-12,"05",0,0,0,0,0,0,0,0,0,0
2019-07-12,"06",0,0,0,0,0,0,0,0,0,0
2019-07-12,"07",2,0,0,0,0,0,0,0,0,0
2019-07-12,"08",0,0,0,0,0,0,0,0,0,0
2019-07-12,"09",4,0,0,1,0,0,0,0,0,0
2019-07-12,"12",0,0,0,0,0,0,0,0,0,0
2019-07-12,"14",1,0,0,0,0,0,0,0,0,0
2019-07-12,"15",0,0,0,0,0,0,0,0,0,1
2019-07-12,"16",0,0,0,0,0,0,0,0,0,0
2019-07-12,"17",0,0,0,0,0,0,0,0,0,0
2019-07-12,"18",0,0,0,0,0,0,0,3,0,2
2019-07-12,"19",0,0,0,0,0,0,0,0,0,0
2019-07-12,"22",0,0,0,0,0,0,0,0,0,0
2019-07-12,"24",0,0,0,0,0,0,0,0,0,0
2019-07-12,"25",0,0,0,0,0,0,0,0,0,1
2019-07-12,"26",0,0,0,0,0,0,0,0,0,0
2019-07-12,"35",0,0,0,0,0,0,0,0,0,0
2019-07-12,"39",0,0,0,0,0,0,0,0,0,0
2019-07-12,"49",0,0,0,0,0,0,0,0,0,0
2019-07-12,"71",0,0,0,0,0,0,0,0,0,0
2019-07-12,"77",0,0,0,0,0,0,0,0,0,0
2019-07-13,"01",0,0,0,0,0,0,0,0,0,0
2019-07-13,"02",1,0,0,0,0,0,0,0,0,1
2019-07-13,"03",0,0,0,0,0,0,0,0,0,0
2019-07-13,"05",0,0,0,0,0,0,0,0,0,0
2019-07-13,"06",0,0,0,0,0,0,0,0,0,1
2019-07-13,"07",1,0,0,0,0,0,0,0,0,0
2019-07-13,"08",0,0,0,0,0,0,0,0,0,1
2019-07-13,"09",1,0,0,0,0,0,0,0,0,1
2019-07-13,"12",1,0,0,0,0,0,0,0,0,0
2019-07-13,"14",0,0,0,0,0,0,0,0,0,0
2019-07-13,"15",1,0,0,0,0,0,0,0,0,0
2019-07-13,"16",1,0,0,0,0,0,0,0,0,0
2019-07-13,"17",0,0,0,0,0,0,0,0,0,0
2019-07-13,"18",0,0,0,0,0,0,0,0,0,0
2019-07-13,"19",2,0,0,0,0,0,0,0,0,0
2019-07-13,"22",0,0,0,0,0,0,0,0,0,0
2019-07-13,"24",0,0,0,0,0,0,0,0,0,0
2019-07-13,"25",0,0,0,0,0,0,6,0,0,0
2019-07-13,"26",0,0,0,0,0,0,0,0,0,0
2019-07-13,"35",0,0,0,0,0,0,0,0,0,0
2019-07-13,"39",0,0,0,0,0,0,0,0,0,0
2019-07-13,"49",0,0,0,0,0,0,0,0,0,0
2019-07-13,"71",0,0,0,0,0,0,0,0,0,0
2019-07-13,"77",0,0,0,0,0,0,0,0,0,0
2019-07-14,"01",0,0,0,0,0,0,0,0,0,0
2019-07-14,"02",0,0,0,0,0,0,0,0,0,1
2019-07-14,"03",0,0,0,0,0,0,0,0,0,0
2019-07-14,"05",2,0,0,0,0,0,0,0,0,0
2019-07-14,"06",0,0,0,0,0,0,0,0,4,0
2019-07-14,"07",0,0,0,0,0,0,0,0,0,0
2019-07-14,"08",0,0,0,0,0,0,0,0,0,0
2019-07-14,"09",0,0,0,0,0,0,0,0,0,0
2019-07-14,"12",0,0,0,0,0,0,0,0,0,0
2019-07-14,"14",1,0,0,0,0,0,0,0,0,0
2019-07-14,"15",0,0,0,0,0,0,0,0,0,0
2019-07-14,"16",0,0,0,0,0,0,0,0,0,0
2019-07-14,"17",1,0,0,0,0,0,0,0,0,0
2019-07-14,"18",0,0,0,0,0,0,0,0,0,0
2019-07-14,"19",0,0,0,0,0,0,0,0,0,0
2019-07-14,"22",0,0,0,0,0,0,0,0,0,0
2019-07-14,"24",0,0,0,0,0,0,0,0,0,0
2019-07-14,"25",0,0,0,0,0,0,0,0,0,1
2019-07-14,"26",0,0,0,0,0,0,0,0,0,0
2019-07-14,"35",0,0,0,0,0,0,0,0,0,0
2019-07-14,"39",0,0,0,0,0,0,0,0,0,0
2019-07-14,"49",0,0,0,0,0,0,0,0,0,0
2019-07-14,"71",0,0,0,0,0,0,0,0,0,0
2019-07-14,"77",0,0,0,0,0,0,0,0,0,0
2019-07-15,"01",0,0,0,0,0,0,0,0,0,0
2019-07-15,"02",0,0,0,0,0,0,0,0,0,0
2019-07-15,"03",0,0,0,0,0,0,0,0,0,0
2019-07-15,"05",1,0,0,0,0,0,0,0,0,0
2019-07-15,"06",0,0,0,0,0,0,0,0,0,0
2019-07-15,"07",0,0,0,0,0,0,0,0,0,0
2019-07-15,"08",0,0,0,0,0,0,0,0,0,0
2019-07-15,"09",1,0,0,0,0,0,0,0,0,0
2019-07-15,"12",0,0,0,0,0,0,0,0,0,0
2019-07-15,"14",0,0,0,0,0,0,0,0,0,0
2019-07-15,"15",0,0,0,0,0,0,0,0,0,0
2019-07-15,"16",0,0,0,0,0,0,0,0,0,0
2019-07-15,"17",0,0,0,0,0,0,0,0,2,0
2019-07-15,"18",0,0,0,0,0,0,0,0,0,0
2019-07-15,"19",0,0,0,0,0,0,0,0,0,2
2019-07-15,"22",0,0,0,0,0,0,0,0,0,0
2019-07-15,"24",2,0,0,0,0,0,0,0,0,0
2019-07-15,"25",0,0,0,0,0,0,0,0,0,0
2019-07-15,"26",0,0,0,0,0,0,0,0,0,0
2019-07-15,"35",0,0,0,0,0,0,0,0,0,1
2019-07-15,"39",0,0,0,0,0,0,0,0,0,0
2019-07-15,"49",0,0,0,0,0,0,0,0,0,0
2019-07-15,"71",0,0,0,0,0,0,0,0,0,0
2019-07-15,"77",0,0,0,0,0,0,0,0,0,0
2019-07-16,"01",0,0,0,0,0,0,0,0,0,0
2019-07-16,"02",0,0,0,0,0,0,0,1,0,0
2019-07-16,"03",1,0,0,0,0,0,0,0,0,0
2019-07-16,"05",0,0,0,0,0,0,0,0,0,0
2019-07-16,"06",1,0,0,0,0,0,0,0,1,1
2019-07-16,"07",0,0,0,0,0,0,0,0,0,0
2019-07-16,"08",0,0,0,0,0,0,0,0,0,0
2019-07-16,"09",0,0,0,0,0,0,0,0,0,1
2019-07-16,"12",0,0,0,0,0,0,0,0,0,0
2019-07-16,"14",2,0,0,0,0,0,0,0,0,0
2019-07-16,"15",0,0,0,0,0,0,0,0,0,0
2019-07-16,"16",0,0,0,0,0,0,0,0,0,0
2019-07-16,"17",0,0,0,0,0,0,0,0,0,0
2019-07-16,"18",0,0,0,0,0,0,0,0,0,0
2019-07-16,"19",1,0,0,0,0,0,0,0,0,0
2019-07-16,"22",0,0,0,0,0,0,0,0,0,0
2019-07-16,"24",0,0,0,0,0,0,0,0,0,0
2019-07-16,"25",0,0,0,0,0,0,0,1,0,0
2019-07-16,"26",1,0,0,0,0,0,0,0,0,0
2019-07-16,"35",0,0,0,0,0,0,0,0,0,0
2019-07-16,"39",0,0,0,0,0,0,0,0,0,0
2019-07-16,"49",0,0,0,0,0,0,0,0,0,0
2019-07-16,"71",0,0,0,0,0,0,0,0,0,0
2019-07-16,"77",0,0,0,0,0,0,0,0,0,0
2019-07-17,"01",1,0,0,0,0,0,0,0,0,0
2019-07-17,"02",2,0,0,0,0,0,0,0,0,0
2019-07-17,"03",0,0,0,0,0,0,0,0,0,0
2019-07-17,"05",0,0,0,0,0,0,0,0,0,0
2019-07-17,"06",0,0,0,0,0,0,0,0,0,1
2019-07-17,"07",0,0,0,0,0,0,0,0,0,0
2019-07-17,"08",0,0,0,0,0,0,0,0,0,0
2019-07-17,"09",0,0,0,0,0,0,0,0,0,1
2019-07-17,"12",0,0,0,0,0,0,0,0,0,0
2019-07-17,"14",0,0,0,0,0,0,0,0,0,0
2019-07-17,"15",1,0,0,0,0,0,0,0,0,0
2019-07-17,"16",0,0,0,0,0,0,0,0,0,0
2019-07-17,"17",0,0,0,0,0,0,0,0,2,0
2019-07-17,"18",0,0,0,0,0,0,0,0,0,0
2019-07-17,"19",0,0,0,0,0,0,0,0,0,0
2019-07-17,"22",0,0,0,0,0,0,0,0,0,0
2019-07-17,"24",0,0,0,0,0,0,0,0,0,1
2019-07-17,"25",1,0,0,0,0,0,0,0,0,0
2019-07-17,"26",0,0,0,0,0,0,0,0,0,1
2019-07-17,"35",2,0,0,0,0,0,0,0,0,2
2019-07-17,"39",0,0,0,0,0,0,0,0,0,0
2019-07-17,"49",0,0,0,0,0,0,0,0,0,0
2019-07-17,"71",0,0,0,0,0,0,0,0,0,0
2019-07-17,"77",0,0,0,0,0,0,0,0,0,0
2019-07-18,"01",0,0,0,0,0,0,0,0,0,0
2019-07-18,"02",1,0,0,0,0,0,0,0,0,0
2019-07-18,"03",0,0,0,0,0,0,1,0,0,0
2019-07-18,"05",0,0,0,0,0,0,0,0,0,0
2019-07-18,"06",1,0,0,0,0,0,0,0,0,1
2019-07-18,"07",0,0,0,0,0,0,0,0,0,0
2019-07-18,"08",1,0,0,0,0,0,0,0,0,0
2019-07-18,"09",2,0,0,0,0,0,0,0,0,0
2019-07-18,"12",0,0,0,0,0,0,0,0,0,0
2019-07-18,"14",0,0,0,0,0,0,0,0,0,0
2019-07-18,"15",0,0,0,0,0,0,0,0,0,0
2019-07-18,"16",0,0,0,0,0,0,0,0,0,1
2019-07-18,"17",0,0,0,0,0,0,0,0,5,0
2019-07-18,"18",0,0,0,0,0,0,0,0,0,0
2019-07-18,"19",0,0,0,0,0,0,0,0,0,0
2019-07-18,"22",1,0,0,0,0,0,0,0,0,0
2019-07-18,"24",1,0,0,0,0,0,0,0,1,0
2019-07-18,"25",0,0,0,0,0,0,0,0,0,0
2019-07-18,"26",0,0,0,0,0,0,0,0,0,2
2019-07-18,"35",1,0,0,0,0,0,0,0,0,0
2019-07-18,"39",0,0,0,0,0,0,0,0,0,1
2019-07-18,"49",0,0,0,0,0,0,0,0,0,0
2019-07-18,"71",0,0,0,0,0,0,0,0,0,0
2019-07-18,"77",0,0,0,0,0,0,1,0,0,0
2019-07-19,"01",0,0,0,0,0,0,0,0,0,0
2019-07-19,"02",0,0,0,0,0,0,0,0,0,0
2019-07-19,"03",0,0,0,0,0,0,0,0,0,0
2019-07-19,"05",0,0,0,0,0,0,0,0,0,0
2019-07-19,"06",1,0,0,0,0,0,0,0,0,0
2019-07-19,"07",0,0,0,0,0,0,0,0,0,0
2019-07-19,"08",0,0,0,0,0,0,0,0,0,0
2019-07-19,"09",4,0,0,0,0,0,0,0,0,0
2019-07-19,"12",0,0,0,0,0,0,0,0,0,0
2019-07-19,"14",0,0,0,0,0,0,0,0,0,1
2019-07-19,"15",0,0,0,0,0,0,0,0,0,0
2019-07-19,"16",0,0,0,0,0,0,0,0,0,0
2019-07-19,"17",0,0,0,0,0,0,0,0,0,0
2019-07-19,"18",0,0,0,0,0,0,0,0,0,0
2019-07-19,"19",0,0,0,0,0,0,0,0,0,0
2019-07-19,"22",0,0,0,0,0,0,0,0,0,0
2019-07-19,"24",0,0,0,0,0,0,0,0,0,0
2019-07-19,"25",0,0,0,0,0,0,0,0,0,1
2019-07-19,"26",0,0,0,0,0,0,0,0,0,2
2019-07-19,"35",0,0,0,0,0,0,0,0,0,0
2019-07-19,"39",1,1,0,0,0,0,0,0,0,0
2019-07-19,"49",0,0,0,0,0,0,0,0,0,0
2019-07-19,"71",0,0,0,0,0,0,0,0,0,0
2019-07-19,"77",0,0,0,0,0,0,0,0,0,0
2019-07-20,"01",0,0,0,0,0,0,0,0,0,0
2019-07-20,"02",1,0,0,0,0,0,0,0,0,0
2019-07-20,"03",0,0,0,0,0,0,0,0,0,0
2019-07-20,"05",0,0,0,0,0,0,0,0,0,0
2019-07-20,"06",1,0,0,0,0,0,0,0,1,1
2019-07-20,"07",0,0,0,0,0,0,0,0,0,0
2019-07-20,"08",0,0,0,0,0,0,0,0,0,0
2019-07-20,"09",0,0,0,0,0,0,0,0,0,0
2019-07-20,"12",1,0,0,0,0,0,0,0,0,0
2019-07-20,"14",0,0,0,0,0,0,0,0,0,0
2019-07-20,"15",2,0,0,0,0,0,0,0,0,0
2019-07-20,"16",0,0,0,0,0,0,0,0,0,1
2019-07-20,"17",0,0,0,0,0,0,0,0,0,0
2019-07-20,"18",1,0,0,0,0,0,0,0,0,0
2019-07-20,"19",0,0,0,0,0,0,0,0,0,0
2019-07-20,"22",1,0,0,0,0,0,0,0,0,0
2019-07-20,"24",0,0,0,0,0,0,0,0,0,0
2019-07-20,"25",0,0,0,0,0,0,0,0,0,0
2019-07-20,"26",0,0,0,0,0,0,0,0,0,3
2019-07-20,"35",0,0,0,0,0,0,0,0,0,0
