"date_value","dc_district","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses","<NA>"
2014-01-27,"02",190,0,0,0,0,0,0,0,0,0,0
2014-01-27,"03",55,0,0,0,0,0,0,0,0,0,0
2014-01-27,"04",0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"05",0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"06",0,0,0,0,58,0,0,58,58,58,48
2014-01-27,"07",0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"08",171,0,0,0,0,0,0,0,0,0,0
2014-01-27,"09",306,0,0,0,0,0,0,0,259,0,0
2014-01-27,"12",0,0,0,0,0,0,72,61,66,71,0
2014-01-27,"14",0,0,0,0,0,0,0,0,54,68,0
2014-01-27,"15",0,0,0,0,0,0,0,0,0,275,0
2014-01-27,"16",58,0,0,53,0,0,0,0,62,59,0
2014-01-27,"17",0,0,0,0,0,0,0,26,45,64,0
2014-01-27,"18",1125,0,0,0,0,0,0,26,18,66,0
2014-01-27,"19",150,0,0,0,0,0,0,149,61,61,30
2014-01-27,"22",0,0,0,0,0,1077,0,56,0,64,0
2014-01-27,"23",0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"24",60,0,0,0,0,74,59,78,58,68,0
2014-01-27,"25",0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"26",0,0,0,0,0,0,0,0,68,73,0
2014-01-27,"35",0,0,0,0,0,0,0,0,0,54,0
2014-01-27,"39",0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"45",0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"49",0,0,111,0,0,239,110,111,110,111,0
2014-01-27,"71",0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"77",0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"01",0,0,0,0,0,0,0,0,69,55,0
2014-01-28,"02",255,0,0,0,0,0,0,56,56,0,0
2014-01-28,"03",0,0,0,0,37,0,0,0,76,0,0
2014-01-28,"04",0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"05",0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"06",55,0,0,0,0,0,0,56,56,56,0
2014-01-28,"07",0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"08",0,0,0,0,0,0,0,0,69,0,0
2014-01-28,"09",0,0,0,0,0,0,0,58,0,61,0
2014-01-28,"12",0,0,0,0,0,0,0,0,65,0,0
2014-01-28,"14",0,0,0,0,0,0,0,0,0,56,0
2014-01-28,"15",0,0,0,0,0,0,0,0,54,0,0
2014-01-28,"16",0,0,0,0,0,0,0,0,56,0,0
2014-01-28,"17",0,0,0,33,0,0,0,0,0,55,0
2014-01-28,"18",1412,0,0,0,0,66,67,68,70,62,0
2014-01-28,"19",0,0,0,0,0,0,0,251,56,57,0
2014-01-28,"22",56,0,0,0,0,0,0,0,118,48,0
2014-01-28,"23",0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"24",0,0,0,0,0,0,189,114,0,128,0
2014-01-28,"25",0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"26",0,0,0,0,0,0,0,0,56,68,0
2014-01-28,"35",0,0,0,0,0,0,0,0,59,93,0
2014-01-28,"39",55,0,0,0,0,0,0,0,116,815,0
2014-01-28,"45",0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"49",0,0,110,0,0,0,110,104,109,110,109
2014-01-28,"71",0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"77",0,0,0,0,0,0,0,0,0,0,0
2014-01-29,"01",0,0,0,0,0,0,0,123,0,0,0
2014-01-29,"02",217,0,0,0,0,0,53,207,55,58,0
2014-01-29,"03",0,0,0,0,0,0,0,0,32,1104,0
2014-01-29,"04",0,0,0,0,0,0,0,0,0,0,0
2014-01-29,"05",0,0,0,0,0,69,0,0,0,0,0
2014-01-29,"06",0,0,52,0,0,0,0,53,53,54,0
2014-01-29,"07",0,0,0,0,0,0,0,0,0,0,0
2014-01-29,"08",306,0,0,0,0,0,0,0,0,0,0
2014-01-29,"09",0,0,0,0,0,0,0,55,60,58,0
2014-01-29,"12",0,0,0,0,0,61,0,0,62,0,0
2014-01-29,"14",180,0,0,0,0,0,0,0,56,146,0
2014-01-29,"15",0,0,0,0,0,0,0,0,0,200,0
2014-01-29,"16",0,0,0,0,0,0,0,0,53,53,0
2014-01-29,"17",0,0,0,0,0,0,0,0,55,79,0
2014-01-29,"18",0,0,0,0,0,60,0,0,56,54,0
2014-01-29,"19",0,0,0,0,0,0,0,78,54,55,0
2014-01-29,"22",0,0,0,0,0,0,0,0,0,0,0
2014-01-29,"23",0,0,0,0,0,0,0,0,0,0,0
2014-01-29,"24",116,0,0,0,0,0,53,0,0,58,0
2014-01-29,"25",0,0,0,0,0,0,0,0,53,0,0
2014-01-29,"26",0,0,0,0,0,53,0,0,61,14,0
2014-01-29,"35",182,0,0,0,0,0,0,0,0,942,0
2014-01-29,"39",108,0,0,0,0,0,0,0,0,265,0
2014-01-29,"45",0,0,0,0,0,0,0,0,0,0,0
2014-01-29,"49",0,0,144,0,0,0,136,149,146,129,0
2014-01-29,"71",0,0,138,0,0,0,0,0,0,0,0
2014-01-29,"77",0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"01",119,0,0,0,0,0,0,155,0,0,0
2014-01-30,"02",131,0,0,0,0,0,0,0,75,0,0
2014-01-30,"03",168,0,0,0,0,0,0,74,0,0,153
2014-01-30,"04",0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"05",0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"06",119,0,0,0,0,0,0,51,75,156,0
2014-01-30,"07",0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"08",0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"09",176,0,0,0,0,0,134,50,133,0,0
2014-01-30,"12",0,0,0,0,0,0,0,0,80,48,0
2014-01-30,"14",0,0,0,0,0,0,0,0,0,85,0
2014-01-30,"15",190,0,0,0,0,0,0,0,61,538,0
2014-01-30,"16",0,0,0,0,0,0,0,0,0,204,0
2014-01-30,"17",205,0,0,0,0,0,0,0,75,53,0
2014-01-30,"18",0,0,0,0,0,0,0,0,42,0,0
2014-01-30,"19",190,0,0,0,0,0,0,0,51,51,0
2014-01-30,"22",169,0,0,0,0,0,0,0,0,137,74
2014-01-30,"23",0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"24",170,0,248,0,0,0,0,0,0,70,73
2014-01-30,"25",204,0,0,0,0,0,0,0,0,0,0
2014-01-30,"26",45,0,0,0,0,0,42,0,63,0,0
2014-01-30,"35",0,0,0,0,0,0,0,0,125,1952,0
2014-01-30,"39",0,0,0,0,0,0,0,0,0,94,0
2014-01-30,"45",0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"49",0,0,127,0,0,0,121,112,119,122,0
2014-01-30,"71",0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"77",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"01",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"02",0,0,0,0,0,0,0,0,0,100,0
2014-01-31,"03",62,0,0,0,0,0,0,0,0,0,0
2014-01-31,"04",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"05",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"06",0,0,0,0,0,0,0,263,0,331,0
2014-01-31,"07",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"08",65,0,0,0,0,0,126,0,0,0,0
2014-01-31,"09",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"12",54,0,0,0,0,0,0,0,0,0,0
2014-01-31,"14",101,0,0,0,0,0,0,0,0,0,0
2014-01-31,"15",122,0,0,0,0,0,0,0,0,0,0
2014-01-31,"16",0,0,0,0,0,0,0,0,0,98,0
2014-01-31,"17",79,0,0,0,0,0,0,0,0,0,0
2014-01-31,"18",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"19",0,0,0,0,0,158,0,0,0,83,0
2014-01-31,"22",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"23",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"24",62,0,0,0,0,0,0,0,0,120,0
2014-01-31,"25",0,0,0,0,0,0,0,0,0,298,0
2014-01-31,"26",51,0,0,0,0,0,0,0,0,66,0
2014-01-31,"35",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"39",0,0,0,0,0,0,0,0,0,45,0
2014-01-31,"45",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"49",0,0,138,0,0,0,136,0,150,141,0
2014-01-31,"71",0,0,0,0,0,0,0,0,0,0,0
2014-01-31,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-03,"01",84,0,0,0,0,0,0,0,0,102,0
2014-02-03,"02",119,0,0,0,0,0,0,0,81,0,0
2014-02-03,"03",0,0,0,0,0,0,0,0,0,0,0
2014-02-03,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-03,"05",0,0,0,0,0,170,0,0,0,0,0
2014-02-03,"06",84,0,0,0,86,0,0,143,80,38,0
2014-02-03,"07",0,0,0,0,0,0,0,0,0,22,0
2014-02-03,"08",140,0,0,0,0,0,0,86,0,98,0
2014-02-03,"09",278,0,0,0,0,0,0,94,92,89,0
2014-02-03,"12",0,0,0,0,0,0,0,36,128,19,0
2014-02-03,"14",0,0,0,0,0,0,0,0,82,82,0
2014-02-03,"15",128,0,0,618,0,0,0,0,26,19,0
2014-02-03,"16",140,0,0,0,0,0,0,80,21,38,0
2014-02-03,"17",0,0,0,0,0,0,0,0,112,81,0
2014-02-03,"18",80,0,0,0,0,68,0,0,0,0,0
2014-02-03,"19",212,0,0,0,0,79,0,0,81,81,0
2014-02-03,"22",16,0,0,0,0,0,0,107,78,0,0
2014-02-03,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-03,"24",80,0,0,0,0,98,165,0,0,89,0
2014-02-03,"25",0,0,0,0,0,0,0,92,0,0,0
2014-02-03,"26",143,0,0,0,0,99,0,0,74,98,0
2014-02-03,"35",750,0,0,0,0,0,0,0,33,0,0
2014-02-03,"39",142,0,0,0,0,0,0,0,0,481,0
2014-02-03,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-03,"49",0,0,144,0,0,150,143,140,144,144,0
2014-02-03,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-03,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"01",1391,0,0,0,0,0,0,0,0,60,0
2014-02-04,"02",229,0,0,0,0,0,0,0,53,122,0
2014-02-04,"03",172,0,0,0,0,0,0,0,61,0,0
2014-02-04,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"05",0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"06",227,0,0,0,0,0,0,84,46,60,0
2014-02-04,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"08",45,0,0,0,0,0,0,0,0,0,0
2014-02-04,"09",657,0,0,0,0,0,0,62,0,52,0
2014-02-04,"12",0,0,0,0,0,59,0,47,52,44,0
2014-02-04,"14",0,0,0,0,0,0,0,0,40,0,0
2014-02-04,"15",229,0,0,0,0,0,0,0,0,0,0
2014-02-04,"16",0,0,0,0,0,0,0,64,53,86,0
2014-02-04,"17",0,0,0,0,0,0,0,0,562,0,0
2014-02-04,"18",0,0,0,0,0,0,39,61,586,61,0
2014-02-04,"19",189,0,0,0,0,0,0,54,50,49,0
2014-02-04,"22",86,0,0,0,164,0,0,0,0,158,0
2014-02-04,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"24",0,0,0,0,0,0,62,0,61,62,0
2014-02-04,"25",0,0,0,0,0,0,0,0,61,0,0
2014-02-04,"26",0,0,0,0,0,49,0,0,0,50,0
2014-02-04,"35",0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"39",0,0,0,0,0,0,0,0,0,528,0
2014-02-04,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"49",0,0,97,0,0,0,99,122,124,131,0
2014-02-04,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"01",0,0,0,0,0,0,0,0,0,49,0
2014-02-05,"02",70,0,0,0,0,0,0,0,43,0,0
2014-02-05,"03",0,0,0,0,0,0,101,101,0,0,0
2014-02-05,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"05",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"06",199,0,0,0,0,0,0,48,49,84,0
2014-02-05,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"08",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"09",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"12",0,0,0,0,0,46,0,0,65,54,0
2014-02-05,"14",205,0,0,0,0,0,0,0,42,41,0
2014-02-05,"15",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"16",0,0,0,0,0,0,0,0,48,54,0
2014-02-05,"17",0,0,0,0,0,0,0,0,47,0,1078
2014-02-05,"18",0,0,0,0,0,0,0,0,0,35,0
2014-02-05,"19",0,0,0,0,0,0,0,49,47,47,0
2014-02-05,"22",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"24",0,0,0,0,0,0,54,0,0,1877,0
2014-02-05,"25",0,0,0,0,0,0,0,0,46,0,0
2014-02-05,"26",0,0,0,0,0,0,0,0,48,49,0
2014-02-05,"35",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"39",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"49",0,0,138,0,0,0,98,108,105,110,0
2014-02-05,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-06,"01",148,0,0,0,0,0,0,0,42,58,0
2014-02-06,"02",164,0,0,0,0,0,0,0,42,44,0
2014-02-06,"03",114,0,0,0,46,0,0,46,63,123,0
2014-02-06,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-06,"05",0,0,0,0,0,0,0,36,28,0,0
2014-02-06,"06",42,0,0,0,47,0,0,50,48,40,0
2014-02-06,"07",92,0,0,0,0,0,0,0,0,0,0
2014-02-06,"08",42,0,0,0,0,0,0,0,0,0,0
2014-02-06,"09",177,0,0,0,0,0,0,41,111,332,0
2014-02-06,"12",92,0,0,0,0,48,0,0,55,47,0
2014-02-06,"14",0,0,0,0,0,0,0,0,0,0,0
2014-02-06,"15",0,0,0,0,0,0,0,0,0,94,0
2014-02-06,"16",0,0,0,0,0,0,0,38,47,292,0
2014-02-06,"17",0,0,0,0,0,0,0,0,0,0,0
2014-02-06,"18",92,0,0,0,0,0,0,0,42,0,0
2014-02-06,"19",0,0,0,0,0,0,0,0,45,42,0
2014-02-06,"22",42,0,0,46,0,0,0,124,0,0,0
2014-02-06,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-06,"24",121,0,0,0,0,0,42,60,0,169,0
2014-02-06,"25",0,0,0,0,0,0,0,55,0,0,0
2014-02-06,"26",0,0,0,50,0,0,0,0,0,37,0
2014-02-06,"35",177,0,0,0,0,0,0,0,0,50,0
2014-02-06,"39",164,0,0,0,0,0,0,0,0,1053,0
2014-02-06,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-06,"49",0,0,63,0,0,0,98,62,62,98,61
2014-02-06,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-06,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"01",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"02",0,0,0,0,0,0,0,0,24,42,0
2014-02-07,"03",0,0,0,0,0,0,0,0,0,157,0
2014-02-07,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"05",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"06",88,0,0,0,0,0,0,36,28,87,0
2014-02-07,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"08",0,0,0,0,0,0,0,0,0,129,0
2014-02-07,"09",139,0,0,0,0,0,0,39,24,82,0
2014-02-07,"12",0,0,0,0,0,0,0,39,43,124,0
2014-02-07,"14",0,0,0,0,0,0,0,0,0,31,0
2014-02-07,"15",82,0,0,0,0,0,0,0,0,89,0
2014-02-07,"16",0,0,0,0,0,0,0,0,39,41,0
2014-02-07,"17",0,0,0,0,0,0,0,52,42,0,0
2014-02-07,"18",0,0,0,0,0,0,0,40,0,32,54
2014-02-07,"19",0,0,0,49,0,41,0,0,37,64,0
2014-02-07,"22",88,0,0,0,0,0,0,0,127,81,0
2014-02-07,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"24",68,0,0,0,0,0,95,0,0,146,0
2014-02-07,"25",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"26",64,0,0,0,0,0,0,0,42,67,0
2014-02-07,"35",0,0,0,0,0,0,0,0,0,50,0
2014-02-07,"39",77,0,0,0,0,0,0,0,0,0,0
2014-02-07,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"49",0,0,116,0,112,0,123,136,114,116,301
2014-02-07,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-07,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"01",75,0,0,0,48,0,0,126,0,0,0
2014-02-08,"02",68,0,0,0,0,0,428,67,70,136,0
2014-02-08,"03",128,0,0,0,62,0,48,62,0,176,89
2014-02-08,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"05",0,0,0,0,0,1016,0,64,0,0,0
2014-02-08,"06",96,0,0,0,72,105,0,686,50,0,0
2014-02-08,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"08",44,0,0,86,0,0,0,70,0,0,0
2014-02-08,"09",71,0,0,0,0,67,0,83,0,989,0
2014-02-08,"12",0,0,0,0,0,0,0,146,126,130,0
2014-02-08,"14",1232,0,0,0,0,0,0,60,0,98,0
2014-02-08,"15",61,0,0,0,0,0,110,100,196,81,0
2014-02-08,"16",0,0,0,0,0,211,0,0,122,0,0
2014-02-08,"17",116,0,0,0,0,0,0,61,64,0,0
2014-02-08,"18",0,0,0,0,0,0,50,85,76,90,0
2014-02-08,"19",0,50,0,0,0,0,57,84,80,62,0
2014-02-08,"22",129,0,0,0,78,0,0,127,99,0,0
2014-02-08,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"24",64,0,0,0,0,0,65,0,70,130,0
2014-02-08,"25",0,0,0,0,0,0,0,80,0,0,0
2014-02-08,"26",0,0,0,0,0,0,0,0,67,75,0
2014-02-08,"35",122,0,0,0,0,69,0,74,179,0,0
2014-02-08,"39",0,0,0,0,0,0,0,100,0,0,0
2014-02-08,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"49",0,0,133,0,0,0,115,175,158,161,0
2014-02-08,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"01",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"02",106,0,0,0,0,0,0,0,39,30,0
2014-02-10,"03",195,0,0,0,0,0,0,0,37,0,0
2014-02-10,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"05",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"06",208,0,0,39,0,0,0,40,98,37,0
2014-02-10,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"08",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"09",1052,0,0,0,0,0,0,0,0,163,0
2014-02-10,"12",0,0,0,0,0,0,0,0,53,36,0
2014-02-10,"14",194,0,0,0,0,0,0,0,0,0,0
2014-02-10,"15",193,0,0,0,0,0,0,0,65,112,0
2014-02-10,"16",0,0,0,0,0,0,0,0,39,41,0
2014-02-10,"17",0,0,0,73,0,0,0,0,0,0,0
2014-02-10,"18",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"19",0,0,0,0,0,38,0,0,42,39,0
2014-02-10,"22",0,0,0,0,0,0,0,0,50,42,0
2014-02-10,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"24",274,0,0,0,0,0,41,0,0,156,0
2014-02-10,"25",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"26",0,0,0,0,0,41,0,0,0,38,0
2014-02-10,"35",0,0,0,0,0,0,0,0,114,54,0
2014-02-10,"39",104,0,0,0,0,0,0,0,0,142,0
2014-02-10,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"49",0,0,110,0,0,0,118,119,116,116,172
2014-02-10,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-10,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"01",79,0,0,0,0,0,0,0,0,0,0
2014-02-11,"02",0,0,0,0,0,0,82,0,33,81,0
2014-02-11,"03",126,0,0,0,0,0,0,0,0,0,0
2014-02-11,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"05",0,0,0,0,0,0,0,40,0,0,0
2014-02-11,"06",139,0,0,0,0,82,33,82,82,82,0
2014-02-11,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"08",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"09",139,0,0,0,0,0,0,86,0,84,0
2014-02-11,"12",126,0,0,0,0,0,0,81,99,0,0
2014-02-11,"14",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"15",0,0,0,0,0,0,0,36,0,0,0
2014-02-11,"16",0,0,137,0,0,0,0,0,56,0,0
2014-02-11,"17",0,0,0,0,0,0,0,0,82,99,0
2014-02-11,"18",0,0,0,0,0,0,0,94,0,80,0
2014-02-11,"19",0,0,0,0,0,0,0,0,82,0,0
2014-02-11,"22",124,0,0,0,0,0,0,50,0,0,0
2014-02-11,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"24",126,0,0,0,0,0,94,0,0,0,0
2014-02-11,"25",0,0,0,0,0,0,0,0,51,1169,0
2014-02-11,"26",0,0,0,0,0,0,0,0,81,99,0
2014-02-11,"35",0,0,0,0,0,0,0,0,0,55,0
2014-02-11,"39",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"49",0,0,130,0,0,0,133,149,132,132,0
2014-02-11,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-11,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"01",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"02",91,0,0,0,0,0,55,0,26,70,71
2014-02-12,"03",111,0,0,0,0,0,0,0,0,0,0
2014-02-12,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"05",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"06",14,0,0,0,0,0,0,33,42,33,0
2014-02-12,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"08",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"09",139,0,0,0,0,0,0,30,0,27,0
2014-02-12,"12",84,0,0,0,0,0,0,0,51,0,0
2014-02-12,"14",0,0,0,0,0,0,0,0,53,32,0
2014-02-12,"15",14,0,0,0,0,0,0,0,0,0,0
2014-02-12,"16",0,0,0,0,0,0,0,0,34,44,0
2014-02-12,"17",0,0,0,0,0,0,0,0,27,0,0
2014-02-12,"18",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"19",0,0,0,0,0,0,0,60,29,27,0
2014-02-12,"22",0,0,0,0,0,51,0,54,0,80,0
2014-02-12,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"24",34,0,0,0,0,0,131,0,0,51,0
2014-02-12,"25",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"26",0,0,0,0,0,0,0,0,32,33,0
2014-02-12,"35",0,0,0,0,0,0,0,0,23,23,0
2014-02-12,"39",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-12,"49",0,0,108,0,0,0,105,136,106,109,0
2014-02-12,"71",0,0,183,0,0,0,0,0,0,244,0
2014-02-12,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"01",80,0,0,0,0,0,0,0,0,0,0
2014-02-18,"02",0,0,0,0,0,0,0,0,46,0,0
2014-02-18,"03",0,0,0,0,0,0,0,112,0,0,0
2014-02-18,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"05",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"06",0,0,0,0,111,0,0,106,0,0,0
2014-02-18,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"08",39,0,0,0,0,0,0,0,0,0,0
2014-02-18,"09",124,0,0,0,0,0,0,0,0,22,0
2014-02-18,"12",0,0,0,0,0,0,0,139,0,0,0
2014-02-18,"14",0,0,0,0,0,0,0,0,113,0,0
2014-02-18,"15",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"16",0,0,0,0,0,0,0,0,32,17,0
2014-02-18,"17",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"18",94,0,0,0,0,0,0,34,0,0,0
2014-02-18,"19",58,0,0,0,0,0,0,112,43,78,0
2014-02-18,"22",0,0,0,0,0,47,0,188,0,28,0
2014-02-18,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"24",58,0,0,0,0,0,106,0,0,111,0
2014-02-18,"25",62,0,0,0,0,0,24,0,242,0,0
2014-02-18,"26",0,0,0,0,0,0,0,0,134,132,0
2014-02-18,"35",38,0,0,0,0,0,0,38,0,189,0
2014-02-18,"39",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"49",0,0,98,0,0,0,150,79,96,95,0
2014-02-18,"71",0,0,0,0,0,0,0,0,0,0,0
2014-02-18,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-19,"01",0,0,0,0,0,0,0,0,0,44,0
2014-02-19,"02",0,0,0,0,0,0,0,32,32,0,0
2014-02-19,"03",0,0,0,0,0,0,0,73,0,0,0
2014-02-19,"04",0,0,0,0,0,0,0,0,0,0,0
2014-02-19,"05",0,0,0,0,0,0,0,0,0,0,0
2014-02-19,"06",0,0,0,0,0,0,0,31,17,31,11
2014-02-19,"07",0,0,0,0,0,0,0,0,0,0,0
2014-02-19,"08",0,0,0,0,0,0,0,0,0,0,0
2014-02-19,"09",0,0,0,0,0,30,0,0,0,0,0
2014-02-19,"12",0,0,0,0,0,0,0,0,82,70,0
2014-02-19,"14",0,0,0,0,0,0,28,0,28,0,0
2014-02-19,"15",82,0,0,0,0,0,0,0,24,0,0
2014-02-19,"16",0,0,0,0,0,0,0,0,35,31,0
2014-02-19,"17",0,0,0,0,0,0,0,0,34,0,0
2014-02-19,"18",0,0,0,0,0,0,0,0,48,0,0
2014-02-19,"19",0,0,0,0,0,0,0,0,31,35,0
2014-02-19,"22",0,0,0,0,0,0,0,49,0,0,0
2014-02-19,"23",0,0,0,0,0,0,0,0,0,0,0
2014-02-19,"24",0,0,0,0,0,0,0,0,0,28,0
2014-02-19,"25",0,0,0,0,0,0,0,39,0,0,0
2014-02-19,"26",0,0,0,0,0,0,0,30,32,42,0
2014-02-19,"35",0,0,0,0,0,0,0,0,40,42,0
2014-02-19,"39",0,0,0,0,0,0,0,0,0,0,0
2014-02-19,"45",0,0,0,0,0,0,0,0,0,0,0
2014-02-19,"49",0,0,105,119,0,0,108,106,108,104,108
2014-02-19,"71",0,0,175,0,0,0,0,0,0,0,0
2014-02-19,"77",0,0,0,0,0,0,0,0,0,0,0
2014-02-20,"01",0,0,0,0,0,0,0,0,0,0,0
2014-02-20,"02",70,0,0,0,0,0,0,120,182,0,0
